year,state,number,gender,name
1986,IA,6,M,Tommy
1986,ID,68,M,Thomas
1986,IL,801,M,Thomas
1986,IL,26,M,Tommy
1986,IL,13,M,Tomas
1986,IL,11,M,Tom
1986,IL,11,M,Tommie
1986,IN,313,M,Thomas
1986,IN,21,M,Tommy
1986,KS,157,M,Thomas
1986,KS,10,M,Tommy
1986,KY,223,M,Thomas
1986,KY,20,M,Tommy
1986,LA,219,M,Thomas
1986,LA,37,M,Tommy
1986,MA,568,M,Thomas
1986,MA,8,M,Tommy
1986,MA,7,M,Tomas
1986,MD,323,M,Thomas
1986,MD,13,M,Tommy
1986,ME,88,M,Thomas
1986,MI,8,F,Thomas
1986,MI,681,M,Thomas
1986,MI,16,M,Tommy
1986,MI,12,M,Tom
1986,MI,8,M,Tomas
1986,MI,8,M,Tommie
1986,MN,386,M,Thomas
1986,MN,8,M,Tommy
1986,MN,5,M,Tom
1986,MO,368,M,Thomas
1986,MO,20,M,Tommy
1986,MO,7,M,Tom
1986,MS,172,M,Thomas
1986,MS,30,M,Tommy
1986,MS,9,M,Tommie
1986,MT,54,M,Thomas
1986,MT,5,M,Tommy
1986,NC,439,M,Thomas
1986,NC,41,M,Tommy
1986,NC,5,M,Tommie
1986,ND,56,M,Thomas
1986,NE,134,M,Thomas
1986,NH,104,M,Thomas
1986,NJ,796,M,Thomas
1986,NJ,10,M,Tommy
1986,NJ,7,M,Tomas
1986,NM,99,M,Thomas
1986,NM,12,M,Tomas
1986,NM,8,M,Tommy
1986,NV,62,M,Thomas
1986,NY,10,F,Thomas
1986,NY,1502,M,Thomas
1986,NY,31,M,Tommy
1986,NY,22,M,Tomas
1986,NY,7,M,Tom
1986,OH,10,F,Thomas
1986,OH,839,M,Thomas
1986,OH,33,M,Tommy
1986,OH,10,M,Tommie
1986,OH,6,M,Tomas
1986,OH,5,M,Tom
1986,OK,149,M,Thomas
1986,OK,36,M,Tommy
1986,OR,176,M,Thomas
1986,OR,7,M,Tommy
1986,PA,6,F,Thomas
1986,PA,1012,M,Thomas
1986,PA,16,M,Tommy
1986,PA,6,M,Tom
1986,PA,5,M,Tomas
1986,RI,93,M,Thomas
1986,SC,5,F,Thomas
1986,SC,247,M,Thomas
1986,SC,16,M,Tommy
1986,SD,53,M,Thomas
1986,TN,341,M,Thomas
1986,TN,42,M,Tommy
1986,TN,5,M,Tommie
1986,TX,12,F,Thomas
1986,TX,8,F,Tommie
1986,TX,1058,M,Thomas
1986,TX,142,M,Tommy
1986,TX,79,M,Tomas
1986,TX,24,M,Tom
1986,TX,10,M,Tommie
1986,UT,114,M,Thomas
1986,UT,5,M,Tommy
1986,VA,473,M,Thomas
1986,VA,18,M,Tommy
1986,VT,38,M,Thomas
1986,WA,245,M,Thomas
1986,WA,14,M,Tommy
1986,WA,5,M,Tomas
1986,WI,5,F,Thomas
1986,WI,381,M,Thomas
1986,WI,7,M,Tommy
1986,WI,5,M,Tom
1986,WV,122,M,Thomas
1986,WV,6,M,Tommy
1986,WY,30,M,Thomas
1987,AK,59,M,Thomas
1987,AL,266,M,Thomas
1987,AL,36,M,Tommy
1987,AL,5,M,Tommie
1987,AR,155,M,Thomas
1987,AR,24,M,Tommy
1987,AZ,249,M,Thomas
1987,AZ,12,M,Tommy
1987,AZ,11,M,Tomas
1987,CA,11,F,Thomas
1987,CA,1650,M,Thomas
1987,CA,126,M,Tommy
1987,CA,73,M,Tomas
1987,CA,44,M,Tom
1987,CA,18,M,Tommie
1987,CO,219,M,Thomas
1987,CO,10,M,Tommy
1987,CO,8,M,Tomas
1987,CT,310,M,Thomas
1987,DC,99,M,Thomas
1987,DE,72,M,Thomas
1987,FL,7,F,Thomas
1987,FL,773,M,Thomas
1987,FL,67,M,Tommy
1987,FL,14,M,Tomas
1987,FL,11,M,Tommie
1987,FL,9,M,Tom
1987,GA,525,M,Thomas
1987,GA,64,M,Tommy
1987,GA,8,M,Tom
1987,GA,8,M,Tommie
1987,HI,67,M,Thomas
1987,IA,151,M,Thomas
1987,IA,5,M,Tommy
1987,ID,58,M,Thomas
1987,IL,9,F,Thomas
1987,IL,868,M,Thomas
1987,IL,37,M,Tommy
1987,IL,12,M,Tomas
1987,IL,11,M,Tommie
1987,IL,5,M,Tom
1987,IN,362,M,Thomas
1987,IN,17,M,Tommy
1987,IN,5,M,Tommie
1987,KS,119,M,Thomas
1987,KS,7,M,Tommy
1987,KY,248,M,Thomas
1987,KY,21,M,Tommy
1987,LA,264,M,Thomas
1987,LA,35,M,Tommy
1987,MA,7,F,Thomas
1987,MA,606,M,Thomas
1987,MA,9,M,Tommy
1987,MD,357,M,Thomas
1987,MD,9,M,Tommy
1987,ME,89,M,Thomas
1987,MI,6,F,Thomas
1987,MI,724,M,Thomas
1987,MI,23,M,Tommy
1987,MI,9,M,Tomas
1987,MI,8,M,Tommie
1987,MI,6,M,Tom
1987,MN,441,M,Thomas
1987,MO,363,M,Thomas
1987,MO,17,M,Tommy
1987,MO,8,M,Tom
1987,MS,175,M,Thomas
1987,MS,27,M,Tommy
1987,MS,8,M,Tommie
1987,MT,76,M,Thomas
1987,NC,5,F,Thomas
1987,NC,470,M,Thomas
1987,NC,39,M,Tommy
1987,NC,6,M,Tommie
1987,ND,44,M,Thomas
1987,NE,123,M,Thomas
1987,NE,9,M,Tommy
1987,NH,115,M,Thomas
1987,NJ,774,M,Thomas
1987,NJ,9,M,Tommy
1987,NJ,6,M,Tomas
1987,NM,80,M,Thomas
1987,NM,15,M,Tomas
1987,NM,13,M,Tommy
1987,NV,74,M,Thomas
1987,NY,9,F,Thomas
1987,NY,1644,M,Thomas
1987,NY,34,M,Tommy
1987,NY,23,M,Tomas
1987,NY,9,M,Tom
1987,OH,880,M,Thomas
1987,OH,36,M,Tommy
1987,OH,8,M,Tommie
1987,OH,5,M,Tom
1987,OK,162,M,Thomas
1987,OK,27,M,Tommy
1987,OR,171,M,Thomas
1987,OR,6,M,Tommy
1987,PA,9,F,Thomas
1987,PA,1026,M,Thomas
1987,PA,8,M,Tommy
1987,PA,5,M,Tom
1987,RI,94,M,Thomas
1987,SC,280,M,Thomas
1987,SC,17,M,Tommy
1987,SD,70,M,Thomas
1987,TN,353,M,Thomas
1987,TN,39,M,Tommy
1987,TN,5,M,Tom
1987,TX,12,F,Tommie
1987,TX,5,F,Thomas
1987,TX,979,M,Thomas
1987,TX,113,M,Tommy
1987,TX,76,M,Tomas
1987,TX,15,M,Tom
1987,TX,12,M,Tommie
1987,UT,120,M,Thomas
1987,UT,6,M,Tommy
1987,VA,510,M,Thomas
1987,VA,17,M,Tommy
1987,VA,5,M,Tommie
1987,VT,51,M,Thomas
1987,WA,302,M,Thomas
1987,WA,15,M,Tommy
1987,WI,338,M,Thomas
1987,WI,16,M,Tommy
1987,WV,91,M,Thomas
1987,WV,9,M,Tommy
1987,WY,33,M,Thomas
1988,AK,69,M,Thomas
1988,AL,253,M,Thomas
1988,AL,28,M,Tommy
1988,AL,13,M,Tommie
1988,AR,125,M,Thomas
1988,AR,26,M,Tommy
1988,AZ,264,M,Thomas
1988,AZ,16,M,Tommy
1988,AZ,13,M,Tomas
1988,AZ,7,M,Tom
1988,CA,11,F,Thomas
1988,CA,7,F,Tommie
1988,CA,1794,M,Thomas
1988,CA,126,M,Tommy
1988,CA,84,M,Tomas
1988,CA,41,M,Tom
1988,CA,6,M,Tommie
1988,CO,302,M,Thomas
1988,CO,6,M,Tomas
1988,CO,6,M,Tommy
1988,CT,5,F,Thomas
1988,CT,332,M,Thomas
1988,DC,87,M,Thomas
1988,DE,61,M,Thomas
1988,FL,840,M,Thomas
1988,FL,52,M,Tommy
1988,FL,20,M,Tomas
1988,FL,8,M,Tommie
1988,FL,5,M,Tom
1988,GA,474,M,Thomas
1988,GA,51,M,Tommy
1988,GA,8,M,Tommie
1988,GA,7,M,Tom
1988,HI,74,M,Thomas
1988,IA,178,M,Thomas
1988,ID,67,M,Thomas
1988,IL,6,F,Thomas
1988,IL,910,M,Thomas
1988,IL,36,M,Tommy
1988,IL,21,M,Tommie
1988,IL,15,M,Tomas
1988,IL,13,M,Tom
1988,IN,403,M,Thomas
1988,IN,12,M,Tommy
1988,KS,153,M,Thomas
1988,KS,9,M,Tommy
1988,KY,260,M,Thomas
1988,KY,31,M,Tommy
1988,LA,242,M,Thomas
1988,LA,44,M,Tommy
1988,MA,8,F,Thomas
1988,MA,615,M,Thomas
1988,MA,7,M,Tom
1988,MA,5,M,Tommy
1988,MD,404,M,Thomas
1988,MD,6,M,Tommy
1988,ME,90,M,Thomas
1988,MI,669,M,Thomas
1988,MI,22,M,Tommy
1988,MI,12,M,Tom
1988,MI,5,M,Tomas
1988,MN,418,M,Thomas
1988,MN,6,M,Tomas
1988,MN,5,M,Tom
1988,MO,381,M,Thomas
1988,MO,11,M,Tommy
1988,MO,8,M,Tommie
1988,MS,168,M,Thomas
1988,MS,42,M,Tommy
1988,MS,9,M,Tommie
1988,MT,36,M,Thomas
1988,NC,6,F,Thomas
1988,NC,502,M,Thomas
1988,NC,31,M,Tommy
1988,ND,50,M,Thomas
1988,NE,136,M,Thomas
1988,NH,119,M,Thomas
1988,NJ,5,F,Thomas
1988,NJ,849,M,Thomas
1988,NJ,7,M,Tomas
1988,NJ,7,M,Tommy
1988,NM,90,M,Thomas
1988,NM,10,M,Tommy
1988,NM,8,M,Tomas
1988,NV,81,M,Thomas
1988,NY,1722,M,Thomas
1988,NY,35,M,Tommy
1988,NY,19,M,Tomas
1988,NY,12,M,Tom
1988,OH,11,F,Thomas
1988,OH,868,M,Thomas
1988,OH,23,M,Tommy
1988,OH,9,M,Tommie
1988,OH,8,M,Tomas
1988,OH,5,M,Tom
1988,OK,188,M,Thomas
1988,OK,35,M,Tommy
1988,OK,5,M,Tomas
1988,OR,176,M,Thomas
1988,OR,7,M,Tomas
1988,OR,6,M,Tommy
1988,PA,1072,M,Thomas
1988,PA,10,M,Tommy
1988,RI,81,M,Thomas
1988,SC,274,M,Thomas
1988,SC,22,M,Tommy
1988,SD,42,M,Thomas
1988,TN,373,M,Thomas
1988,TN,37,M,Tommy
1988,TN,6,M,Tommie
1988,TX,6,F,Thomas
1988,TX,5,F,Tommie
1988,TX,1008,M,Thomas
1988,TX,123,M,Tommy
1988,TX,83,M,Tomas
1988,TX,16,M,Tom
1988,TX,9,M,Tommie
1988,UT,142,M,Thomas
1988,UT,6,M,Tommy
1988,VA,519,M,Thomas
1988,VA,18,M,Tommy
1988,VT,43,M,Thomas
1988,WA,325,M,Thomas
1988,WA,10,M,Tommy
1988,WA,7,M,Tomas
1988,WI,322,M,Thomas
1988,WV,122,M,Thomas
1988,WV,12,M,Tommy
1988,WY,36,M,Thomas
1989,AK,61,M,Thomas
1989,AL,294,M,Thomas
1989,AL,45,M,Tommy
1989,AL,7,M,Tommie
1989,AR,136,M,Thomas
1989,AR,19,M,Tommy
1989,AR,5,M,Tom
1989,AZ,239,M,Thomas
1989,AZ,19,M,Tommy
1989,AZ,7,M,Tomas
1989,CA,9,F,Thomas
1989,CA,6,F,Tommie
1989,CA,1760,M,Thomas
1989,CA,127,M,Tommy
1989,CA,108,M,Tomas
1989,CA,43,M,Tom
1989,CA,16,M,Tommie
1989,CO,214,M,Thomas
1989,CO,13,M,Tomas
1989,CO,11,M,Tommy
1989,CT,336,M,Thomas
1989,DC,92,M,Thomas
1989,DC,6,M,Tommy
1989,DE,72,M,Thomas
1989,FL,879,M,Thomas
1989,FL,55,M,Tommy
1989,FL,17,M,Tomas
1989,FL,8,M,Tom
1989,FL,7,M,Tommie
1989,GA,529,M,Thomas
1989,GA,53,M,Tommy
1989,GA,7,M,Tommie
1989,HI,50,M,Thomas
1989,IA,162,M,Thomas
1989,IA,9,M,Tommy
1989,ID,78,M,Thomas
1989,IL,957,M,Thomas
1989,IL,38,M,Tommy
1989,IL,19,M,Tommie
1989,IL,14,M,Tom
1989,IL,11,M,Tomas
1989,IN,356,M,Thomas
1989,IN,13,M,Tommy
1989,KS,123,M,Thomas
1989,KS,11,M,Tommy
1989,KY,240,M,Thomas
1989,KY,24,M,Tommy
1989,LA,228,M,Thomas
1989,LA,26,M,Tommy
1989,MA,589,M,Thomas
1989,MA,9,M,Tomas
1989,MA,6,M,Tom
1989,MA,6,M,Tommy
1989,MD,403,M,Thomas
1989,ME,107,M,Thomas
1989,MI,712,M,Thomas
1989,MI,19,M,Tommy
1989,MI,11,M,Tomas
1989,MI,6,M,Tommie
1989,MI,5,M,Tom
1989,MN,405,M,Thomas
1989,MN,5,M,Tom
1989,MN,5,M,Tommy
1989,MO,366,M,Thomas
1989,MO,22,M,Tommy
1989,MO,7,M,Tommie
1989,MS,171,M,Thomas
1989,MS,31,M,Tommy
1989,MS,9,M,Tommie
1989,MT,55,M,Thomas
1989,NC,499,M,Thomas
1989,NC,36,M,Tommy
1989,ND,35,M,Thomas
1989,NE,124,M,Thomas
1989,NH,104,M,Thomas
1989,NJ,821,M,Thomas
1989,NJ,12,M,Tommy
1989,NJ,9,M,Tomas
1989,NM,78,M,Thomas
1989,NM,8,M,Tomas
1989,NM,7,M,Tommy
1989,NV,87,M,Thomas
1989,NY,8,F,Thomas
1989,NY,1618,M,Thomas
1989,NY,37,M,Tommy
1989,NY,33,M,Tomas
1989,NY,14,M,Tom
1989,OH,834,M,Thomas
1989,OH,26,M,Tommy
1989,OH,8,M,Tommie
1989,OH,6,M,Tomas
1989,OK,158,M,Thomas
1989,OK,29,M,Tommy
1989,OR,177,M,Thomas
1989,PA,1025,M,Thomas
1989,PA,11,M,Tommy
1989,RI,86,M,Thomas
1989,SC,300,M,Thomas
1989,SC,25,M,Tommy
1989,SD,47,M,Thomas
1989,TN,368,M,Thomas
1989,TN,45,M,Tommy
1989,TN,5,M,Tommie
1989,TX,10,F,Tommie
1989,TX,986,M,Thomas
1989,TX,111,M,Tommy
1989,TX,77,M,Tomas
1989,TX,26,M,Tom
1989,TX,10,M,Tommie
1989,UT,169,M,Thomas
1989,UT,5,M,Tommy
1989,VA,5,F,Thomas
1989,VA,486,M,Thomas
1989,VA,15,M,Tommy
1989,VT,43,M,Thomas
1989,WA,299,M,Thomas
1989,WA,9,M,Tomas
1989,WI,331,M,Thomas
1989,WI,13,M,Tommy
1989,WI,5,M,Tomas
1989,WV,104,M,Thomas
1989,WV,11,M,Tommy
1989,WY,40,M,Thomas
1990,AK,46,M,Thomas
1990,AL,257,M,Thomas
1990,AL,25,M,Tommy
1990,AL,9,M,Tommie
1990,AR,129,M,Thomas
1990,AR,22,M,Tommy
1990,AZ,249,M,Thomas
1990,AZ,21,M,Tommy
1990,AZ,6,M,Tomas
1990,CA,14,F,Thomas
1990,CA,1803,M,Thomas
1990,CA,147,M,Tommy
1990,CA,120,M,Tomas
1990,CA,53,M,Tom
1990,CA,13,M,Tommie
1990,CO,214,M,Thomas
1990,CO,9,M,Tomas
1990,CO,9,M,Tommy
1990,CT,363,M,Thomas
1990,DC,83,M,Thomas
1990,DE,59,M,Thomas
1990,FL,846,M,Thomas
1990,FL,45,M,Tommy
1990,FL,22,M,Tomas
1990,FL,9,M,Tommie
1990,FL,5,M,Tom
1990,GA,497,M,Thomas
1990,GA,68,M,Tommy
1990,GA,9,M,Tommie
1990,GA,7,M,Tom
1990,HI,49,M,Thomas
1990,IA,162,M,Thomas
1990,IA,8,M,Tommy
1990,ID,69,M,Thomas
1990,IL,928,M,Thomas
1990,IL,37,M,Tommy
1990,IL,19,M,Tommie
1990,IL,16,M,Tom
1990,IL,11,M,Tomas
1990,IN,342,M,Thomas
1990,IN,24,M,Tommy
1990,KS,136,M,Thomas
1990,KS,12,M,Tommy
1990,KY,243,M,Thomas
1990,KY,24,M,Tommy
1990,LA,211,M,Thomas
1990,LA,19,M,Tommy
1990,MA,586,M,Thomas
1990,MA,12,M,Tomas
1990,MA,12,M,Tommy
1990,MD,370,M,Thomas
1990,MD,7,M,Tommy
1990,ME,98,M,Thomas
1990,MI,691,M,Thomas
1990,MI,25,M,Tommy
1990,MI,12,M,Tom
1990,MI,9,M,Tommie
1990,MI,8,M,Tomas
1990,MN,384,M,Thomas
1990,MN,7,M,Tommy
1990,MO,366,M,Thomas
1990,MO,14,M,Tommy
1990,MO,9,M,Tommie
1990,MS,153,M,Thomas
1990,MS,26,M,Tommy
1990,MS,7,M,Tommie
1990,MT,59,M,Thomas
1990,NC,479,M,Thomas
1990,NC,52,M,Tommy
1990,NC,6,M,Tomas
1990,ND,38,M,Thomas
1990,NE,105,M,Thomas
1990,NH,131,M,Thomas
1990,NJ,775,M,Thomas
1990,NJ,7,M,Tommy
1990,NM,80,M,Thomas
1990,NM,9,M,Tommy
1990,NM,6,M,Tomas
1990,NV,91,M,Thomas
1990,NY,1693,M,Thomas
1990,NY,31,M,Tommy
1990,NY,25,M,Tomas
1990,NY,14,M,Tom
1990,OH,836,M,Thomas
1990,OH,26,M,Tommy
1990,OH,8,M,Tom
1990,OK,174,M,Thomas
1990,OK,27,M,Tommy
1990,OR,170,M,Thomas
1990,OR,6,M,Tommy
1990,OR,5,M,Tomas
1990,PA,990,M,Thomas
1990,PA,12,M,Tommy
1990,RI,79,M,Thomas
1990,SC,293,M,Thomas
1990,SC,22,M,Tommy
1990,SD,50,M,Thomas
1990,TN,387,M,Thomas
1990,TN,34,M,Tommy
1990,TN,5,M,Tommie
1990,TX,940,M,Thomas
1990,TX,127,M,Tommy
1990,TX,78,M,Tomas
1990,TX,21,M,Tom
1990,UT,149,M,Thomas
1990,VA,506,M,Thomas
1990,VA,14,M,Tommy
1990,VA,5,M,Tomas
1990,VT,49,M,Thomas
1990,WA,326,M,Thomas
1990,WA,12,M,Tommy
1990,WA,9,M,Tomas
1990,WA,8,M,Tom
1990,WI,349,M,Thomas
1990,WI,13,M,Tommy
1990,WI,12,M,Tom
1990,WV,114,M,Thomas
1990,WV,8,M,Tommy
1990,WY,24,M,Thomas
1991,AK,51,M,Thomas
1991,AK,6,M,Tom
1991,AL,218,M,Thomas
1991,AL,33,M,Tommy
1991,AL,8,M,Tommie
1991,AR,110,M,Thomas
1991,AR,19,M,Tommy
1991,AZ,210,M,Thomas
1991,AZ,17,M,Tomas
1991,AZ,13,M,Tommy
1991,CA,1533,M,Thomas
1991,CA,130,M,Tomas
1991,CA,119,M,Tommy
1991,CA,43,M,Tom
1991,CA,5,M,Tommie
1991,CO,201,M,Thomas
1991,CO,8,M,Tomas
1991,CO,8,M,Tommy
1991,CT,287,M,Thomas
1991,CT,5,M,Tommy
1991,DC,76,M,Thomas
1991,DC,5,M,Tommy
1991,DE,67,M,Thomas
1991,FL,768,M,Thomas
1991,FL,43,M,Tommy
1991,FL,22,M,Tomas
1991,FL,8,M,Tom
1991,FL,8,M,Tommie
1991,GA,476,M,Thomas
1991,GA,44,M,Tommy
1991,GA,5,M,Tom
1991,GA,5,M,Tommie
1991,HI,51,M,Thomas
1991,HI,6,M,Tommy
1991,IA,147,M,Thomas
1991,IA,9,M,Tommy
1991,ID,44,M,Thomas
1991,IL,866,M,Thomas
1991,IL,39,M,Tommy
1991,IL,22,M,Tomas
1991,IL,13,M,Tommie
1991,IL,8,M,Tom
1991,IN,383,M,Thomas
1991,IN,22,M,Tommy
1991,KS,123,M,Thomas
1991,KS,6,M,Tommy
1991,KY,226,M,Thomas
1991,KY,22,M,Tommy
1991,LA,219,M,Thomas
1991,LA,27,M,Tommy
1991,MA,610,M,Thomas
1991,MA,12,M,Tommy
1991,MA,8,M,Tomas
1991,MD,355,M,Thomas
1991,ME,88,M,Thomas
1991,MI,5,F,Thomas
1991,MI,639,M,Thomas
1991,MI,23,M,Tommy
1991,MI,11,M,Tomas
1991,MI,10,M,Tom
1991,MI,7,M,Tommie
1991,MN,353,M,Thomas
1991,MN,7,M,Tommy
1991,MO,333,M,Thomas
1991,MO,14,M,Tommy
1991,MO,6,M,Tommie
1991,MS,172,M,Thomas
1991,MS,20,M,Tommy
1991,MS,11,M,Tommie
1991,MT,43,M,Thomas
1991,NC,482,M,Thomas
1991,NC,31,M,Tommy
1991,ND,38,M,Thomas
1991,NE,85,M,Thomas
1991,NH,90,M,Thomas
1991,NJ,740,M,Thomas
1991,NJ,10,M,Tommy
1991,NJ,5,M,Tomas
1991,NM,86,M,Thomas
1991,NM,8,M,Tomas
1991,NM,5,M,Tommy
1991,NV,89,M,Thomas
1991,NV,5,M,Tommy
1991,NY,1544,M,Thomas
1991,NY,30,M,Tommy
1991,NY,21,M,Tomas
1991,NY,14,M,Tom
1991,NY,6,M,Tommie
1991,OH,760,M,Thomas
1991,OH,27,M,Tommy
1991,OH,8,M,Tommie
1991,OK,142,M,Thomas
1991,OK,24,M,Tommy
1991,OR,173,M,Thomas
1991,OR,9,M,Tommy
1991,OR,7,M,Tomas
1991,PA,926,M,Thomas
1991,PA,15,M,Tommy
1991,PA,6,M,Tomas
1991,PA,5,M,Tom
1991,RI,92,M,Thomas
1991,SC,263,M,Thomas
1991,SC,26,M,Tommy
1991,SC,7,M,Tommie
1991,SD,47,M,Thomas
1991,TN,366,M,Thomas
1991,TN,36,M,Tommy
1991,TX,9,F,Tommie
1991,TX,902,M,Thomas
1991,TX,113,M,Tommy
1991,TX,86,M,Tomas
1991,TX,20,M,Tom
1991,TX,20,M,Tommie
1991,UT,135,M,Thomas
1991,VA,451,M,Thomas
1991,VA,20,M,Tommy
1991,VA,6,M,Tom
1991,VA,6,M,Tomas
1991,VT,50,M,Thomas
1991,WA,274,M,Thomas
1991,WA,12,M,Tomas
1991,WA,12,M,Tommy
1991,WI,277,M,Thomas
1991,WI,17,M,Tommy
1991,WI,8,M,Tom
1991,WV,106,M,Thomas
1991,WY,21,M,Thomas
1992,AK,41,M,Thomas
1992,AL,215,M,Thomas
1992,AL,22,M,Tommy
1992,AL,8,M,Tommie
1992,AR,100,M,Thomas
1992,AR,18,M,Tommy
1992,AZ,214,M,Thomas
1992,AZ,16,M,Tommy
1992,AZ,13,M,Tomas
1992,CA,1387,M,Thomas
1992,CA,146,M,Tommy
1992,CA,118,M,Tomas
1992,CA,46,M,Tom
1992,CA,7,M,Tommie
1992,CO,196,M,Thomas
1992,CO,7,M,Tomas
1992,CO,6,M,Tommy
1992,CT,268,M,Thomas
1992,CT,8,M,Tomas
1992,CT,6,M,Tommy
1992,DC,71,M,Thomas
1992,DE,63,M,Thomas
1992,FL,682,M,Thomas
1992,FL,50,M,Tommy
1992,FL,27,M,Tomas
1992,FL,12,M,Tommie
1992,FL,8,M,Tom
1992,GA,439,M,Thomas
1992,GA,51,M,Tommy
1992,GA,7,M,Tom
1992,GA,5,M,Tomas
1992,HI,41,M,Thomas
1992,IA,117,M,Thomas
1992,ID,53,M,Thomas
1992,IL,774,M,Thomas
1992,IL,23,M,Tomas
1992,IL,23,M,Tommy
1992,IL,13,M,Tommie
1992,IL,6,M,Tom
1992,IN,307,M,Thomas
1992,IN,16,M,Tommy
1992,KS,111,M,Thomas
1992,KS,10,M,Tommy
1992,KY,200,M,Thomas
1992,KY,25,M,Tommy
1992,LA,179,M,Thomas
1992,LA,30,M,Tommy
1992,LA,10,M,Tommie
1992,MA,543,M,Thomas
1992,MA,5,M,Tomas
1992,MA,5,M,Tommy
1992,MD,341,M,Thomas
1992,MD,8,M,Tommy
1992,MD,5,M,Tomas
1992,ME,74,M,Thomas
1992,MI,554,M,Thomas
1992,MI,23,M,Tommy
1992,MI,11,M,Tomas
1992,MI,10,M,Tommie
1992,MI,7,M,Tom
1992,MN,320,M,Thomas
1992,MN,10,M,Tommy
1992,MN,6,M,Tomas
1992,MN,5,M,Tom
1992,MO,306,M,Thomas
1992,MO,14,M,Tommy
1992,MS,136,M,Thomas
1992,MS,21,M,Tommy
1992,MS,10,M,Tommie
1992,MT,44,M,Thomas
1992,NC,433,M,Thomas
1992,NC,38,M,Tommy
1992,ND,39,M,Thomas
1992,NE,101,M,Thomas
1992,NH,74,M,Thomas
1992,NJ,730,M,Thomas
1992,NJ,9,M,Tomas
1992,NJ,6,M,Tommy
1992,NM,78,M,Thomas
1992,NM,10,M,Tomas
1992,NM,8,M,Tommy
1992,NV,67,M,Thomas
1992,NY,1465,M,Thomas
1992,NY,34,M,Tommy
1992,NY,22,M,Tomas
1992,NY,6,M,Tom
1992,OH,694,M,Thomas
1992,OH,23,M,Tommy
1992,OH,5,M,Tomas
1992,OK,141,M,Thomas
1992,OK,25,M,Tommy
1992,OR,116,M,Thomas
1992,OR,10,M,Tommy
1992,OR,6,M,Tomas
1992,PA,805,M,Thomas
1992,PA,12,M,Tommy
1992,RI,62,M,Thomas
1992,SC,248,M,Thomas
1992,SC,16,M,Tommy
1992,SD,39,M,Thomas
1992,TN,306,M,Thomas
1992,TN,30,M,Tommy
1992,TX,7,F,Tommie
1992,TX,859,M,Thomas
1992,TX,103,M,Tommy
1992,TX,96,M,Tomas
1992,TX,9,M,Tommie
1992,TX,8,M,Tom
1992,UT,102,M,Thomas
1992,UT,6,M,Tommy
1992,VA,456,M,Thomas
1992,VA,15,M,Tommy
1992,VA,6,M,Tomas
1992,VT,40,M,Thomas
1992,WA,293,M,Thomas
1992,WA,8,M,Tomas
1992,WA,5,M,Tom
1992,WA,5,M,Tommy
1992,WI,252,M,Thomas
1992,WI,9,M,Tommy
1992,WV,86,M,Thomas
1992,WV,11,M,Tommy
1992,WY,20,M,Thomas
1993,AK,40,M,Thomas
1993,AL,208,M,Thomas
1993,AL,15,M,Tommy
1993,AR,101,M,Thomas
1993,AR,20,M,Tommy
1993,AZ,203,M,Thomas
1993,AZ,19,M,Tommy
1993,AZ,13,M,Tomas
1993,CA,1347,M,Thomas
1993,CA,129,M,Tommy
1993,CA,122,M,Tomas
1993,CA,36,M,Tom
1993,CA,11,M,Tommie
1993,CO,168,M,Thomas
1993,CO,11,M,Tomas
1993,CO,7,M,Tommy
1993,CT,273,M,Thomas
1993,CT,6,M,Tomas
1993,DC,82,M,Thomas
1993,DE,57,M,Thomas
1993,FL,675,M,Thomas
1993,FL,42,M,Tommy
1993,FL,30,M,Tomas
1993,FL,7,M,Tommie
1993,GA,400,M,Thomas
1993,GA,43,M,Tommy
1993,GA,12,M,Tommie
1993,GA,7,M,Tomas
1993,HI,41,M,Thomas
1993,IA,121,M,Thomas
1993,ID,40,M,Thomas
1993,IL,788,M,Thomas
1993,IL,41,M,Tommy
1993,IL,14,M,Tomas
1993,IL,9,M,Tom
1993,IL,9,M,Tommie
1993,IN,267,M,Thomas
1993,IN,12,M,Tommy
1993,KS,104,M,Thomas
1993,KS,7,M,Tommy
1993,KY,187,M,Thomas
1993,KY,18,M,Tommy
1993,LA,174,M,Thomas
1993,LA,19,M,Tommy
1993,MA,499,M,Thomas
1993,MA,7,M,Tommy
1993,MD,294,M,Thomas
1993,MD,6,M,Tommy
1993,MD,5,M,Tomas
1993,ME,87,M,Thomas
1993,MI,543,M,Thomas
1993,MI,18,M,Tommy
1993,MI,9,M,Tomas
1993,MI,8,M,Tommie
1993,MI,5,M,Tom
1993,MN,344,M,Thomas
1993,MN,6,M,Tommy
1993,MO,283,M,Thomas
1993,MO,15,M,Tommy
1993,MO,5,M,Tommie
1993,MS,143,M,Thomas
1993,MS,30,M,Tommy
1993,MT,40,M,Thomas
1993,NC,428,M,Thomas
1993,NC,41,M,Tommy
1993,ND,35,M,Thomas
1993,NE,80,M,Thomas
1993,NH,61,M,Thomas
1993,NJ,698,M,Thomas
1993,NJ,7,M,Tomas
1993,NJ,5,M,Tom
1993,NM,62,M,Thomas
1993,NM,15,M,Tomas
1993,NV,69,M,Thomas
1993,NV,5,M,Tomas
1993,NY,1512,M,Thomas
1993,NY,39,M,Tommy
1993,NY,23,M,Tomas
1993,NY,15,M,Tom
1993,NY,6,M,Tommie
1993,OH,652,M,Thomas
1993,OH,18,M,Tommy
